source_file,source_sheet,source_row,player_name,season,team_or_grade,metric_group,metric_name,metric_value,issue_type,severity,reason,action,data_confidence
bexley_stats_spreadsheets.xlsx,1962-63,7,Barry Davey,Summer 1962/63,Historical club summary,bowling,bowlingEconomyRate,0.0554,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,7,Barry Davey,Summer 1962/63,Historical club summary,bowling,bowlingStrikeRate,1.5116,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,8,George Edwards,Summer 1962/63,Historical club summary,bowling,bowlingWickets,485.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,8,George Edwards,Summer 1962/63,Historical club summary,bowling,bowlingEconomyRate,0.1475,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,8,George Edwards,Summer 1962/63,Historical club summary,bowling,bowlingStrikeRate,1.5938,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,10,Max Gosling,Summer 1962/63,Historical club summary,bowling,bowlingWickets,183.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,10,Max Gosling,Summer 1962/63,Historical club summary,bowling,bowlingEconomyRate,0.0311,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,10,Max Gosling,Summer 1962/63,Historical club summary,bowling,bowlingStrikeRate,1.0546,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,12,Bob Mcnamee,Summer 1962/63,Historical club summary,bowling,bowlingWickets,179.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,12,Bob Mcnamee,Summer 1962/63,Historical club summary,bowling,bowlingEconomyRate,0.0502,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,12,Bob Mcnamee,Summer 1962/63,Historical club summary,bowling,bowlingStrikeRate,1.3352,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,13,Harry Milburn,Summer 1962/63,Historical club summary,bowling,bowlingWickets,20.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,13,Harry Milburn,Summer 1962/63,Historical club summary,bowling,bowlingStrikeRate,0.9,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,14,Kingsley Osborne,Summer 1962/63,Historical club summary,bowling,bowlingStrikeRate,1.0,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,15,Allan Randall (jnr),Summer 1962/63,Historical club summary,bowling,bowlingWickets,701.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,15,Allan Randall (jnr),Summer 1962/63,Historical club summary,bowling,bowlingEconomyRate,0.1483,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,15,Allan Randall (jnr),Summer 1962/63,Historical club summary,bowling,bowlingStrikeRate,1.6733,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,19,Peter Westwood,Summer 1962/63,Historical club summary,bowling,bowlingStrikeRate,1.2632,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,20,Brian White,Summer 1962/63,Historical club summary,bowling,bowlingEconomyRate,0.2222,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,20,Brian White,Summer 1962/63,Historical club summary,bowling,bowlingStrikeRate,1.8621,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,25,Bill Cromer,Summer 1962/63,Historical club summary,bowling,bowlingWickets,17.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,25,Bill Cromer,Summer 1962/63,Historical club summary,bowling,bowlingStrikeRate,0.7059,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,26,Bill Edmonds,Summer 1962/63,Historical club summary,bowling,bowlingWickets,329.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,26,Bill Edmonds,Summer 1962/63,Historical club summary,bowling,bowlingEconomyRate,0.2056,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,26,Bill Edmonds,Summer 1962/63,Historical club summary,bowling,bowlingStrikeRate,1.4195,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,27,Alan Ferguson,Summer 1962/63,Historical club summary,bowling,bowlingStrikeRate,1.5,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,28,Warwick Gietz,Summer 1962/63,Historical club summary,bowling,bowlingStrikeRate,1.1538,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,29,Jim George (snr),Summer 1962/63,Historical club summary,bowling,bowlingWickets,101.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,29,Jim George (snr),Summer 1962/63,Historical club summary,bowling,bowlingEconomyRate,0.037,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,29,Jim George (snr),Summer 1962/63,Historical club summary,bowling,bowlingStrikeRate,1.604,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,30,Jim George (jnr),Summer 1962/63,Historical club summary,bowling,bowlingWickets,371.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,30,Jim George (jnr),Summer 1962/63,Historical club summary,bowling,bowlingEconomyRate,0.1246,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,30,Jim George (jnr),Summer 1962/63,Historical club summary,bowling,bowlingStrikeRate,1.6873,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,32,Graham Hampton,Summer 1962/63,Historical club summary,bowling,bowlingWickets,254.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,32,Graham Hampton,Summer 1962/63,Historical club summary,bowling,bowlingEconomyRate,0.0862,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,32,Graham Hampton,Summer 1962/63,Historical club summary,bowling,bowlingStrikeRate,1.3701,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,34,Gordon Leslie,Summer 1962/63,Historical club summary,bowling,bowlingWickets,446.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,34,Gordon Leslie,Summer 1962/63,Historical club summary,bowling,bowlingEconomyRate,0.201,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,34,Gordon Leslie,Summer 1962/63,Historical club summary,bowling,bowlingStrikeRate,1.7399,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,35,Peter Leslie,Summer 1962/63,Historical club summary,bowling,bowlingWickets,566.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,35,Peter Leslie,Summer 1962/63,Historical club summary,bowling,bowlingEconomyRate,0.1748,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,35,Peter Leslie,Summer 1962/63,Historical club summary,bowling,bowlingStrikeRate,1.6979,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,36,Carl Demarco,Summer 1962/63,Historical club summary,bowling,bowlingWickets,29.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,36,Carl Demarco,Summer 1962/63,Historical club summary,bowling,bowlingStrikeRate,0.8276,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,38,Bob Mcnamee,Summer 1962/63,Historical club summary,bowling,bowlingWickets,133.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,38,Bob Mcnamee,Summer 1962/63,Historical club summary,bowling,bowlingEconomyRate,0.1538,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,38,Bob Mcnamee,Summer 1962/63,Historical club summary,bowling,bowlingStrikeRate,1.1729,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,42,Brian White,Summer 1962/63,Historical club summary,bowling,bowlingEconomyRate,0.0667,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1962-63,42,Brian White,Summer 1962/63,Historical club summary,bowling,bowlingStrikeRate,2.3077,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,4,N Bevan,Summer 1963/64,Historical club summary,bowling,bowlingWickets,10.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,4,N Bevan,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,0.6,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,5,D Boughton,Summer 1963/64,Historical club summary,bowling,bowlingEconomyRate,0.1333,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,5,D Boughton,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,1.0714,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,7,B Davey,Summer 1963/64,Historical club summary,bowling,bowlingWickets,479.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,7,B Davey,Summer 1963/64,Historical club summary,bowling,bowlingEconomyRate,0.0893,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,7,B Davey,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,1.4029,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,8,G Edwards,Summer 1963/64,Historical club summary,bowling,bowlingWickets,405.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,8,G Edwards,Summer 1963/64,Historical club summary,bowling,bowlingEconomyRate,0.1798,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,8,G Edwards,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,1.3185,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,9,I Fleming,Summer 1963/64,Historical club summary,bowling,bowlingWickets,336.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,9,I Fleming,Summer 1963/64,Historical club summary,bowling,bowlingEconomyRate,0.0153,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,9,I Fleming,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,1.1637,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,12,G Hampton,Summer 1963/64,Historical club summary,bowling,bowlingWickets,389.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,12,G Hampton,Summer 1963/64,Historical club summary,bowling,bowlingEconomyRate,0.0787,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,12,G Hampton,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,1.3728,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,14,R Mcnamee,Summer 1963/64,Historical club summary,bowling,bowlingEconomyRate,0.2609,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,14,R Mcnamee,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,1.6429,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,16,A Randall (jnr),Summer 1963/64,Historical club summary,bowling,bowlingWickets,331.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,16,A Randall (jnr),Summer 1963/64,Historical club summary,bowling,bowlingEconomyRate,0.094,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,16,A Randall (jnr),Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,1.1571,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,17,J Rayment,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,1.7143,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,18,G Shields,Summer 1963/64,Historical club summary,bowling,bowlingWickets,19.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,18,G Shields,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,0.6316,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,20,J Strachan,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,2.25,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,22,P Westwood,Summer 1963/64,Historical club summary,bowling,bowlingEconomyRate,0.2069,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,22,P Westwood,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,2.6364,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,23,B White,Summer 1963/64,Historical club summary,bowling,bowlingWickets,150.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,23,B White,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,1.12,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,29,W Cromar,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,2.4,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,30,W Edmonds,Summer 1963/64,Historical club summary,bowling,bowlingWickets,316.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,30,W Edmonds,Summer 1963/64,Historical club summary,bowling,bowlingEconomyRate,0.1401,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,30,W Edmonds,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,1.6266,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,31,G Edwards,Summer 1963/64,Historical club summary,bowling,bowlingEconomyRate,0.1,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,31,G Edwards,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,1.3953,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,33,I Fleming,Summer 1963/64,Historical club summary,bowling,bowlingEconomyRate,0.3,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,33,I Fleming,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,1.6667,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,35,I Geddey,Summer 1963/64,Historical club summary,bowling,bowlingWickets,82.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,35,I Geddey,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,0.7317,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,37,J George,Summer 1963/64,Historical club summary,bowling,bowlingEconomyRate,0.0769,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,37,J George,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,1.625,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,38,J George (jnr),Summer 1963/64,Historical club summary,bowling,bowlingWickets,444.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,38,J George (jnr),Summer 1963/64,Historical club summary,bowling,bowlingEconomyRate,0.1071,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,38,J George (jnr),Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,1.6396,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,40,K Grant,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,1.2,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,42,G Leslie,Summer 1963/64,Historical club summary,bowling,bowlingWickets,594.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,42,G Leslie,Summer 1963/64,Historical club summary,bowling,bowlingEconomyRate,0.1501,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,42,G Leslie,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,1.7492,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,43,K Muhling,Summer 1963/64,Historical club summary,bowling,bowlingWickets,133.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,43,K Muhling,Summer 1963/64,Historical club summary,bowling,bowlingWickets,133.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,43,K Muhling,Summer 1963/64,Historical club summary,bowling,bowlingEconomyRate,0.0566,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,43,K Muhling,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,0.797,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,44,R Mcnamee,Summer 1963/64,Historical club summary,bowling,bowlingEconomyRate,0.125,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,44,R Mcnamee,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,1.6552,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,46,J Rayment,Summer 1963/64,Historical club summary,bowling,bowlingWickets,303.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,46,J Rayment,Summer 1963/64,Historical club summary,bowling,bowlingEconomyRate,0.0704,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,46,J Rayment,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,1.4059,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,50,D Towey,Summer 1963/64,Historical club summary,bowling,bowlingWickets,67.0,invalid,high,Wickets cannot exceed balls bowled.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,50,D Towey,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,0.7164,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,51,B White,Summer 1963/64,Historical club summary,bowling,bowlingWickets,319.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,51,B White,Summer 1963/64,Historical club summary,bowling,bowlingEconomyRate,0.1918,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,51,B White,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,1.373,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1963-64,53,G Young,Summer 1963/64,Historical club summary,bowling,bowlingStrikeRate,1.2,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,4,Colin Booth,Summer 1964/65,Historical club summary,bowling,bowlingWickets,300.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,4,Colin Booth,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.1857,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,4,Colin Booth,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.7233,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,5,David Boughton,Summer 1964/65,Historical club summary,bowling,bowlingWickets,226.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,5,David Boughton,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.0698,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,5,David Boughton,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.1416,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,6,Howard Boughton,Summer 1964/65,Historical club summary,bowling,bowlingWickets,165.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,6,Howard Boughton,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.2684,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,6,Howard Boughton,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.897,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,7,Neville Collins,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.2,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,7,Neville Collins,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.5789,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,8,Barry Davey,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.1333,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,8,Barry Davey,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.3636,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,11,Graham Hampton,Summer 1964/65,Historical club summary,bowling,bowlingWickets,351.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,11,Graham Hampton,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.0884,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,11,Graham Hampton,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.3533,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,12,Gordon Leslie,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.0588,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,15,Paul Mansfield,Summer 1964/65,Historical club summary,bowling,bowlingWickets,484.0,suspicious,medium,Season wickets above 100 need manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,15,Paul Mansfield,Summer 1964/65,Historical club summary,bowling,bowlingEconomyRate,0.1586,suspicious,medium,Season economy outside 0.5-15 needs manual review.,excluded_from_records,low
bexley_stats_spreadsheets.xlsx,1964-65,15,Paul Mansfield,Summer 1964/65,Historical club summary,bowling,bowlingStrikeRate,1.3285,suspicious,medium,Bowling strike rate outside 3-300 needs manual review.,excluded_from_records,low
