source_file,source_sheet,source_row_header,detected_section,source_column_name,source_column_index,mapped_metric,mapping_confidence,mapping_reason,issue_flag
bexley_stats_spreadsheets.xlsx,1965-66,3,bowling,RUNS,14,bowlingRuns,high,"Runs two columns after Overs/Mdns is section-aware bowling runs conceded, not batting runs.",
bexley_stats_spreadsheets.xlsx,1965-66,3,bowling,WKTS,15,bowlingWickets,high,Wkts follows bowling runs in the early workbook bowling block.,
bexley_stats_spreadsheets.xlsx,1965-66,3,bowling,AVE,16,bowlingAverage,high,"The Ave after Wkts is bowling average, not batting average.",
bexley_stats_spreadsheets.xlsx,1965-66,30,identity,FIRST NAME,2,player_first_name,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1965-66,30,identity,SURNAME,3,player_surname,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1965-66,30,general,GAMES,4,matches,high,Games column maps to season matches.,
bexley_stats_spreadsheets.xlsx,1965-66,30,batting,INNS,5,battingInnings,high,Inns appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1965-66,30,batting,NO,6,battingNotOuts,high,NO appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1965-66,30,batting,HS,7,battingHighScore,high,HS appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1965-66,30,batting,TOTAL,8,battingAggregate,high,Total appears in the batting section before the first Ave column.,
bexley_stats_spreadsheets.xlsx,1965-66,30,batting,AVE,9,battingAverage,high,The first Ave column follows batting Total.,
bexley_stats_spreadsheets.xlsx,1965-66,30,bowling,OVERS,12,bowlingOvers,high,Overs starts the early-workbook bowling section.,
bexley_stats_spreadsheets.xlsx,1965-66,30,bowling,MDNS,13,bowlingMaidens,high,Mdns follows Overs in the bowling section.,
bexley_stats_spreadsheets.xlsx,1965-66,30,bowling,RUNS,14,bowlingRuns,high,"Runs two columns after Overs/Mdns is section-aware bowling runs conceded, not batting runs.",
bexley_stats_spreadsheets.xlsx,1965-66,30,bowling,WKTS,15,bowlingWickets,high,Wkts follows bowling runs in the early workbook bowling block.,
bexley_stats_spreadsheets.xlsx,1965-66,30,bowling,AVE,16,bowlingAverage,high,"The Ave after Wkts is bowling average, not batting average.",
bexley_stats_spreadsheets.xlsx,1966-67,3,identity,FIRST NAME,2,player_first_name,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1966-67,3,identity,SURNAME,3,player_surname,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1966-67,3,general,GAMES,4,matches,high,Games column maps to season matches.,
bexley_stats_spreadsheets.xlsx,1966-67,3,batting,INNS,5,battingInnings,high,Inns appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1966-67,3,batting,NO,6,battingNotOuts,high,NO appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1966-67,3,batting,HS,7,battingHighScore,high,HS appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1966-67,3,batting,TOTAL,8,battingAggregate,high,Total appears in the batting section before the first Ave column.,
bexley_stats_spreadsheets.xlsx,1966-67,3,batting,AVE,9,battingAverage,high,The first Ave column follows batting Total.,
bexley_stats_spreadsheets.xlsx,1966-67,3,bowling,OVERS,12,bowlingOvers,high,Overs starts the early-workbook bowling section.,
bexley_stats_spreadsheets.xlsx,1966-67,3,bowling,MDNS,13,bowlingMaidens,high,Mdns follows Overs in the bowling section.,
bexley_stats_spreadsheets.xlsx,1966-67,3,bowling,RUNS,14,bowlingRuns,high,"Runs two columns after Overs/Mdns is section-aware bowling runs conceded, not batting runs.",
bexley_stats_spreadsheets.xlsx,1966-67,3,bowling,WKTS,15,bowlingWickets,high,Wkts follows bowling runs in the early workbook bowling block.,
bexley_stats_spreadsheets.xlsx,1966-67,3,bowling,AVE,16,bowlingAverage,high,"The Ave after Wkts is bowling average, not batting average.",
bexley_stats_spreadsheets.xlsx,1966-67,26,identity,FIRST NAME,2,player_first_name,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1966-67,26,identity,SURNAME,3,player_surname,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1966-67,26,general,GAMES,4,matches,high,Games column maps to season matches.,
bexley_stats_spreadsheets.xlsx,1966-67,26,batting,INNS,5,battingInnings,high,Inns appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1966-67,26,batting,NO,6,battingNotOuts,high,NO appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1966-67,26,batting,HS,7,battingHighScore,high,HS appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1966-67,26,batting,TOTAL,8,battingAggregate,high,Total appears in the batting section before the first Ave column.,
bexley_stats_spreadsheets.xlsx,1966-67,26,batting,AVE,9,battingAverage,high,The first Ave column follows batting Total.,
bexley_stats_spreadsheets.xlsx,1966-67,26,bowling,OVERS,12,bowlingOvers,high,Overs starts the early-workbook bowling section.,
bexley_stats_spreadsheets.xlsx,1966-67,26,bowling,MDNS,13,bowlingMaidens,high,Mdns follows Overs in the bowling section.,
bexley_stats_spreadsheets.xlsx,1966-67,26,bowling,RUNS,14,bowlingRuns,high,"Runs two columns after Overs/Mdns is section-aware bowling runs conceded, not batting runs.",
bexley_stats_spreadsheets.xlsx,1966-67,26,bowling,WKTS,15,bowlingWickets,high,Wkts follows bowling runs in the early workbook bowling block.,
bexley_stats_spreadsheets.xlsx,1966-67,26,bowling,AVE,16,bowlingAverage,high,"The Ave after Wkts is bowling average, not batting average.",
bexley_stats_spreadsheets.xlsx,1967-68,3,identity,FIRST NAME,2,player_first_name,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1967-68,3,identity,SURNAME,3,player_surname,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1967-68,3,general,GAMES,4,matches,high,Games column maps to season matches.,
bexley_stats_spreadsheets.xlsx,1967-68,3,batting,INNS,5,battingInnings,high,Inns appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1967-68,3,batting,NO,6,battingNotOuts,high,NO appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1967-68,3,batting,HS,7,battingHighScore,high,HS appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1967-68,3,batting,TOTAL,8,battingAggregate,high,Total appears in the batting section before the first Ave column.,
bexley_stats_spreadsheets.xlsx,1967-68,3,batting,AVE,9,battingAverage,high,The first Ave column follows batting Total.,
bexley_stats_spreadsheets.xlsx,1967-68,3,bowling,OVERS,12,bowlingOvers,high,Overs starts the early-workbook bowling section.,
bexley_stats_spreadsheets.xlsx,1967-68,3,bowling,MDNS,13,bowlingMaidens,high,Mdns follows Overs in the bowling section.,
bexley_stats_spreadsheets.xlsx,1967-68,3,bowling,RUNS,14,bowlingRuns,high,"Runs two columns after Overs/Mdns is section-aware bowling runs conceded, not batting runs.",
bexley_stats_spreadsheets.xlsx,1967-68,3,bowling,WKTS,15,bowlingWickets,high,Wkts follows bowling runs in the early workbook bowling block.,
bexley_stats_spreadsheets.xlsx,1967-68,3,bowling,AVE,16,bowlingAverage,high,"The Ave after Wkts is bowling average, not batting average.",
bexley_stats_spreadsheets.xlsx,1967-68,24,identity,FIRST NAME,2,player_first_name,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1967-68,24,identity,SURNAME,3,player_surname,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1967-68,24,general,GAMES,4,matches,high,Games column maps to season matches.,
bexley_stats_spreadsheets.xlsx,1967-68,24,batting,INNS,5,battingInnings,high,Inns appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1967-68,24,batting,NO,6,battingNotOuts,high,NO appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1967-68,24,batting,HS,7,battingHighScore,high,HS appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1967-68,24,batting,TOTAL,8,battingAggregate,high,Total appears in the batting section before the first Ave column.,
bexley_stats_spreadsheets.xlsx,1967-68,24,batting,AVE,9,battingAverage,high,The first Ave column follows batting Total.,
bexley_stats_spreadsheets.xlsx,1967-68,24,bowling,OVERS,12,bowlingOvers,high,Overs starts the early-workbook bowling section.,
bexley_stats_spreadsheets.xlsx,1967-68,24,bowling,MDNS,13,bowlingMaidens,high,Mdns follows Overs in the bowling section.,
bexley_stats_spreadsheets.xlsx,1967-68,24,bowling,RUNS,14,bowlingRuns,high,"Runs two columns after Overs/Mdns is section-aware bowling runs conceded, not batting runs.",
bexley_stats_spreadsheets.xlsx,1967-68,24,bowling,WKTS,15,bowlingWickets,high,Wkts follows bowling runs in the early workbook bowling block.,
bexley_stats_spreadsheets.xlsx,1967-68,24,bowling,AVE,16,bowlingAverage,high,"The Ave after Wkts is bowling average, not batting average.",
bexley_stats_spreadsheets.xlsx,1968-69,3,identity,FIRST NAME,2,player_first_name,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1968-69,3,identity,SURNAME,3,player_surname,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1968-69,3,general,GAMES,4,matches,high,Games column maps to season matches.,
bexley_stats_spreadsheets.xlsx,1968-69,3,batting,INNS,5,battingInnings,high,Inns appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1968-69,3,batting,NO,6,battingNotOuts,high,NO appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1968-69,3,batting,HS,7,battingHighScore,high,HS appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1968-69,3,batting,TOTAL,8,battingAggregate,high,Total appears in the batting section before the first Ave column.,
bexley_stats_spreadsheets.xlsx,1968-69,3,batting,AVE,9,battingAverage,high,The first Ave column follows batting Total.,
bexley_stats_spreadsheets.xlsx,1968-69,3,bowling,OVERS,12,bowlingOvers,high,Overs starts the early-workbook bowling section.,
bexley_stats_spreadsheets.xlsx,1968-69,3,bowling,MDNS,13,bowlingMaidens,high,Mdns follows Overs in the bowling section.,
bexley_stats_spreadsheets.xlsx,1968-69,3,bowling,RUNS,14,bowlingRuns,high,"Runs two columns after Overs/Mdns is section-aware bowling runs conceded, not batting runs.",
bexley_stats_spreadsheets.xlsx,1968-69,3,bowling,WKTS,15,bowlingWickets,high,Wkts follows bowling runs in the early workbook bowling block.,
bexley_stats_spreadsheets.xlsx,1968-69,3,bowling,AVE,16,bowlingAverage,high,"The Ave after Wkts is bowling average, not batting average.",
bexley_stats_spreadsheets.xlsx,1968-69,29,identity,FIRST NAME,2,player_first_name,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1968-69,29,identity,SURNAME,3,player_surname,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1968-69,29,general,GAMES,4,matches,high,Games column maps to season matches.,
bexley_stats_spreadsheets.xlsx,1968-69,29,batting,INNS,5,battingInnings,high,Inns appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1968-69,29,batting,NO,6,battingNotOuts,high,NO appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1968-69,29,batting,HS,7,battingHighScore,high,HS appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1968-69,29,batting,TOTAL,8,battingAggregate,high,Total appears in the batting section before the first Ave column.,
bexley_stats_spreadsheets.xlsx,1968-69,29,batting,AVE,9,battingAverage,high,The first Ave column follows batting Total.,
bexley_stats_spreadsheets.xlsx,1968-69,29,bowling,OVERS,12,bowlingOvers,high,Overs starts the early-workbook bowling section.,
bexley_stats_spreadsheets.xlsx,1968-69,29,bowling,MDNS,13,bowlingMaidens,high,Mdns follows Overs in the bowling section.,
bexley_stats_spreadsheets.xlsx,1968-69,29,bowling,RUNS,14,bowlingRuns,high,"Runs two columns after Overs/Mdns is section-aware bowling runs conceded, not batting runs.",
bexley_stats_spreadsheets.xlsx,1968-69,29,bowling,WKTS,15,bowlingWickets,high,Wkts follows bowling runs in the early workbook bowling block.,
bexley_stats_spreadsheets.xlsx,1968-69,29,bowling,AVE,16,bowlingAverage,high,"The Ave after Wkts is bowling average, not batting average.",
bexley_stats_spreadsheets.xlsx,1969-70,3,identity,FIRST NAME,2,player_first_name,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1969-70,3,identity,SURNAME,3,player_surname,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1969-70,3,general,GAMES,4,matches,high,Games column maps to season matches.,
bexley_stats_spreadsheets.xlsx,1969-70,3,batting,INNS,5,battingInnings,high,Inns appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1969-70,3,batting,NO,6,battingNotOuts,high,NO appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1969-70,3,batting,HS,7,battingHighScore,high,HS appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1969-70,3,batting,TOTAL,8,battingAggregate,high,Total appears in the batting section before the first Ave column.,
bexley_stats_spreadsheets.xlsx,1969-70,3,batting,AVE,9,battingAverage,high,The first Ave column follows batting Total.,
bexley_stats_spreadsheets.xlsx,1969-70,3,bowling,OVERS,12,bowlingOvers,high,Overs starts the early-workbook bowling section.,
bexley_stats_spreadsheets.xlsx,1969-70,3,bowling,MDNS,13,bowlingMaidens,high,Mdns follows Overs in the bowling section.,
bexley_stats_spreadsheets.xlsx,1969-70,3,bowling,RUNS,14,bowlingRuns,high,"Runs two columns after Overs/Mdns is section-aware bowling runs conceded, not batting runs.",
bexley_stats_spreadsheets.xlsx,1969-70,3,bowling,WKTS,15,bowlingWickets,high,Wkts follows bowling runs in the early workbook bowling block.,
bexley_stats_spreadsheets.xlsx,1969-70,3,bowling,AVE,16,bowlingAverage,high,"The Ave after Wkts is bowling average, not batting average.",
bexley_stats_spreadsheets.xlsx,1969-70,27,identity,FIRST NAME,2,player_first_name,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1969-70,27,identity,SURNAME,3,player_surname,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1969-70,27,general,GAMES,4,matches,high,Games column maps to season matches.,
bexley_stats_spreadsheets.xlsx,1969-70,27,batting,INNS,5,battingInnings,high,Inns appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1969-70,27,batting,NO,6,battingNotOuts,high,NO appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1969-70,27,batting,HS,7,battingHighScore,high,HS appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1969-70,27,batting,TOTAL,8,battingAggregate,high,Total appears in the batting section before the first Ave column.,
bexley_stats_spreadsheets.xlsx,1969-70,27,batting,AVE,9,battingAverage,high,The first Ave column follows batting Total.,
bexley_stats_spreadsheets.xlsx,1969-70,27,bowling,OVERS,12,bowlingOvers,high,Overs starts the early-workbook bowling section.,
bexley_stats_spreadsheets.xlsx,1969-70,27,bowling,MDNS,13,bowlingMaidens,high,Mdns follows Overs in the bowling section.,
bexley_stats_spreadsheets.xlsx,1969-70,27,bowling,RUNS,14,bowlingRuns,high,"Runs two columns after Overs/Mdns is section-aware bowling runs conceded, not batting runs.",
bexley_stats_spreadsheets.xlsx,1969-70,27,bowling,WKTS,15,bowlingWickets,high,Wkts follows bowling runs in the early workbook bowling block.,
bexley_stats_spreadsheets.xlsx,1969-70,27,bowling,AVE,16,bowlingAverage,high,"The Ave after Wkts is bowling average, not batting average.",
bexley_stats_spreadsheets.xlsx,1970-71,3,identity,FIRST NAME,2,player_first_name,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1970-71,3,identity,SURNAME,3,player_surname,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1970-71,3,general,GAMES,4,matches,high,Games column maps to season matches.,
bexley_stats_spreadsheets.xlsx,1970-71,3,batting,INNS,5,battingInnings,high,Inns appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1970-71,3,batting,NO,6,battingNotOuts,high,NO appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1970-71,3,batting,HS,7,battingHighScore,high,HS appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1970-71,3,batting,TOTAL,8,battingAggregate,high,Total appears in the batting section before the first Ave column.,
bexley_stats_spreadsheets.xlsx,1970-71,3,batting,AVE,9,battingAverage,high,The first Ave column follows batting Total.,
bexley_stats_spreadsheets.xlsx,1970-71,3,bowling,OVERS,12,bowlingOvers,high,Overs starts the early-workbook bowling section.,
bexley_stats_spreadsheets.xlsx,1970-71,3,bowling,MDNS,13,bowlingMaidens,high,Mdns follows Overs in the bowling section.,
bexley_stats_spreadsheets.xlsx,1970-71,3,bowling,RUNS,14,bowlingRuns,high,"Runs two columns after Overs/Mdns is section-aware bowling runs conceded, not batting runs.",
bexley_stats_spreadsheets.xlsx,1970-71,3,bowling,WKTS,15,bowlingWickets,high,Wkts follows bowling runs in the early workbook bowling block.,
bexley_stats_spreadsheets.xlsx,1970-71,3,bowling,AVE,16,bowlingAverage,high,"The Ave after Wkts is bowling average, not batting average.",
bexley_stats_spreadsheets.xlsx,1970-71,24,identity,FIRST NAME,2,player_first_name,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1970-71,24,identity,SURNAME,3,player_surname,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1970-71,24,general,GAMES,4,matches,high,Games column maps to season matches.,
bexley_stats_spreadsheets.xlsx,1970-71,24,batting,INNS,5,battingInnings,high,Inns appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1970-71,24,batting,NO,6,battingNotOuts,high,NO appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1970-71,24,batting,HS,7,battingHighScore,high,HS appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1970-71,24,batting,TOTAL,8,battingAggregate,high,Total appears in the batting section before the first Ave column.,
bexley_stats_spreadsheets.xlsx,1970-71,24,batting,AVE,9,battingAverage,high,The first Ave column follows batting Total.,
bexley_stats_spreadsheets.xlsx,1970-71,24,bowling,OVERS,12,bowlingOvers,high,Overs starts the early-workbook bowling section.,
bexley_stats_spreadsheets.xlsx,1970-71,24,bowling,MDNS,13,bowlingMaidens,high,Mdns follows Overs in the bowling section.,
bexley_stats_spreadsheets.xlsx,1970-71,24,bowling,RUNS,14,bowlingRuns,high,"Runs two columns after Overs/Mdns is section-aware bowling runs conceded, not batting runs.",
bexley_stats_spreadsheets.xlsx,1970-71,24,bowling,WKTS,15,bowlingWickets,high,Wkts follows bowling runs in the early workbook bowling block.,
bexley_stats_spreadsheets.xlsx,1970-71,24,bowling,AVE,16,bowlingAverage,high,"The Ave after Wkts is bowling average, not batting average.",
bexley_stats_spreadsheets.xlsx,1971-72,3,identity,FIRST NAME,2,player_first_name,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1971-72,3,identity,SURNAME,3,player_surname,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1971-72,3,general,GAMES,4,matches,high,Games column maps to season matches.,
bexley_stats_spreadsheets.xlsx,1971-72,3,batting,INNS,5,battingInnings,high,Inns appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1971-72,3,batting,NO,6,battingNotOuts,high,NO appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1971-72,3,batting,HS,7,battingHighScore,high,HS appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1971-72,3,batting,TOTAL,8,battingAggregate,high,Total appears in the batting section before the first Ave column.,
bexley_stats_spreadsheets.xlsx,1971-72,3,batting,AVE,9,battingAverage,high,The first Ave column follows batting Total.,
bexley_stats_spreadsheets.xlsx,1971-72,3,bowling,OVERS,12,bowlingOvers,high,Overs starts the early-workbook bowling section.,
bexley_stats_spreadsheets.xlsx,1971-72,3,bowling,MDNS,13,bowlingMaidens,high,Mdns follows Overs in the bowling section.,
bexley_stats_spreadsheets.xlsx,1971-72,3,bowling,RUNS,14,bowlingRuns,high,"Runs two columns after Overs/Mdns is section-aware bowling runs conceded, not batting runs.",
bexley_stats_spreadsheets.xlsx,1971-72,3,bowling,WKTS,15,bowlingWickets,high,Wkts follows bowling runs in the early workbook bowling block.,
bexley_stats_spreadsheets.xlsx,1971-72,3,bowling,AVE,16,bowlingAverage,high,"The Ave after Wkts is bowling average, not batting average.",
bexley_stats_spreadsheets.xlsx,1971-72,27,identity,FIRST NAME,2,player_first_name,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1971-72,27,identity,SURNAME,3,player_surname,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1971-72,27,general,GAMES,4,matches,high,Games column maps to season matches.,
bexley_stats_spreadsheets.xlsx,1971-72,27,batting,INNS,5,battingInnings,high,Inns appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1971-72,27,batting,NO,6,battingNotOuts,high,NO appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1971-72,27,batting,HS,7,battingHighScore,high,HS appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1971-72,27,batting,TOTAL,8,battingAggregate,high,Total appears in the batting section before the first Ave column.,
bexley_stats_spreadsheets.xlsx,1971-72,27,batting,AVE,9,battingAverage,high,The first Ave column follows batting Total.,
bexley_stats_spreadsheets.xlsx,1971-72,27,bowling,OVERS,12,bowlingOvers,high,Overs starts the early-workbook bowling section.,
bexley_stats_spreadsheets.xlsx,1971-72,27,bowling,MDNS,13,bowlingMaidens,high,Mdns follows Overs in the bowling section.,
bexley_stats_spreadsheets.xlsx,1971-72,27,bowling,RUNS,14,bowlingRuns,high,"Runs two columns after Overs/Mdns is section-aware bowling runs conceded, not batting runs.",
bexley_stats_spreadsheets.xlsx,1971-72,27,bowling,WKTS,15,bowlingWickets,high,Wkts follows bowling runs in the early workbook bowling block.,
bexley_stats_spreadsheets.xlsx,1971-72,27,bowling,AVE,16,bowlingAverage,high,"The Ave after Wkts is bowling average, not batting average.",
bexley_stats_spreadsheets.xlsx,1972-73,3,identity,FIRST NAME,2,player_first_name,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1972-73,3,identity,SURNAME,3,player_surname,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1972-73,3,general,GAMES,4,matches,high,Games column maps to season matches.,
bexley_stats_spreadsheets.xlsx,1972-73,3,batting,INNS,5,battingInnings,high,Inns appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1972-73,3,batting,NO,6,battingNotOuts,high,NO appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1972-73,3,batting,HS,7,battingHighScore,high,HS appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1972-73,3,batting,TOTAL,8,battingAggregate,high,Total appears in the batting section before the first Ave column.,
bexley_stats_spreadsheets.xlsx,1972-73,3,batting,AVE,9,battingAverage,high,The first Ave column follows batting Total.,
bexley_stats_spreadsheets.xlsx,1972-73,3,bowling,OVERS,12,bowlingOvers,high,Overs starts the early-workbook bowling section.,
bexley_stats_spreadsheets.xlsx,1972-73,3,bowling,MDNS,13,bowlingMaidens,high,Mdns follows Overs in the bowling section.,
bexley_stats_spreadsheets.xlsx,1972-73,3,bowling,RUNS,14,bowlingRuns,high,"Runs two columns after Overs/Mdns is section-aware bowling runs conceded, not batting runs.",
bexley_stats_spreadsheets.xlsx,1972-73,3,bowling,WKTS,15,bowlingWickets,high,Wkts follows bowling runs in the early workbook bowling block.,
bexley_stats_spreadsheets.xlsx,1972-73,3,bowling,AVE,16,bowlingAverage,high,"The Ave after Wkts is bowling average, not batting average.",
bexley_stats_spreadsheets.xlsx,1972-73,25,identity,FIRST NAME,2,player_first_name,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1972-73,25,identity,SURNAME,3,player_surname,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1972-73,25,general,GAMES,4,matches,high,Games column maps to season matches.,
bexley_stats_spreadsheets.xlsx,1972-73,25,batting,INNS,5,battingInnings,high,Inns appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1972-73,25,batting,NO,6,battingNotOuts,high,NO appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1972-73,25,batting,HS,7,battingHighScore,high,HS appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1972-73,25,batting,TOTAL,8,battingAggregate,high,Total appears in the batting section before the first Ave column.,
bexley_stats_spreadsheets.xlsx,1972-73,25,batting,AVE,9,battingAverage,high,The first Ave column follows batting Total.,
bexley_stats_spreadsheets.xlsx,1972-73,25,bowling,OVERS,12,bowlingOvers,high,Overs starts the early-workbook bowling section.,
bexley_stats_spreadsheets.xlsx,1972-73,25,bowling,MDNS,13,bowlingMaidens,high,Mdns follows Overs in the bowling section.,
bexley_stats_spreadsheets.xlsx,1972-73,25,bowling,RUNS,14,bowlingRuns,high,"Runs two columns after Overs/Mdns is section-aware bowling runs conceded, not batting runs.",
bexley_stats_spreadsheets.xlsx,1972-73,25,bowling,WKTS,15,bowlingWickets,high,Wkts follows bowling runs in the early workbook bowling block.,
bexley_stats_spreadsheets.xlsx,1972-73,25,bowling,AVE,16,bowlingAverage,high,"The Ave after Wkts is bowling average, not batting average.",
bexley_stats_spreadsheets.xlsx,1973-74,3,identity,FIRST NAME,2,player_first_name,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1973-74,3,identity,SURNAME,3,player_surname,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1973-74,3,general,GAMES,4,matches,high,Games column maps to season matches.,
bexley_stats_spreadsheets.xlsx,1973-74,3,batting,INNS,5,battingInnings,high,Inns appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1973-74,3,batting,NO,6,battingNotOuts,high,NO appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1973-74,3,batting,HS,7,battingHighScore,high,HS appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1973-74,3,batting,TOTAL,8,battingAggregate,high,Total appears in the batting section before the first Ave column.,
bexley_stats_spreadsheets.xlsx,1973-74,3,batting,AVE,9,battingAverage,high,The first Ave column follows batting Total.,
bexley_stats_spreadsheets.xlsx,1973-74,3,bowling,OVERS,12,bowlingOvers,high,Overs starts the early-workbook bowling section.,
bexley_stats_spreadsheets.xlsx,1973-74,3,bowling,MDNS,13,bowlingMaidens,high,Mdns follows Overs in the bowling section.,
bexley_stats_spreadsheets.xlsx,1973-74,3,bowling,RUNS,14,bowlingRuns,high,"Runs two columns after Overs/Mdns is section-aware bowling runs conceded, not batting runs.",
bexley_stats_spreadsheets.xlsx,1973-74,3,bowling,WKTS,15,bowlingWickets,high,Wkts follows bowling runs in the early workbook bowling block.,
bexley_stats_spreadsheets.xlsx,1973-74,3,bowling,AVE,16,bowlingAverage,high,"The Ave after Wkts is bowling average, not batting average.",
bexley_stats_spreadsheets.xlsx,1973-74,25,identity,FIRST NAME,2,player_first_name,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1973-74,25,identity,SURNAME,3,player_surname,high,Early workbook identity column.,
bexley_stats_spreadsheets.xlsx,1973-74,25,general,GAMES,4,matches,high,Games column maps to season matches.,
bexley_stats_spreadsheets.xlsx,1973-74,25,batting,INNS,5,battingInnings,high,Inns appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1973-74,25,batting,NO,6,battingNotOuts,high,NO appears in the batting section before Total/Ave.,
bexley_stats_spreadsheets.xlsx,1973-74,25,batting,HS,7,battingHighScore,high,HS appears in the batting section before Total/Ave.,
