player_id,player_name,short_name,club,team_name,grade_name,season_id,season,season_start_date,competition_name,raw_player_id,raw_player_name,source_system,source_file,source_sheet,source_row,data_confidence,matches,bowlingWickets,bowlingMaidens,bowlingRuns,bowlingBalls,bowling5WIs,bowling10WMs,bowlingBestInnings,bowlingAverage,bowlingStrikeRate,bowlingEconomyRate,bowlingWides,bowlingNoBalls,team_id,grade_id,bowlingWicketsUnassisted,canonical_player_id,canonical_player_name
excel_82505533521b418c,S Fuller,S Fuller,Georges River DCC,Georges River DCC,Historical club summary,excel_1939_40,Summer 1939/40,1939-07-01T00:00:00.0000000+00:00,Historical Excel,excel_82505533521b418c,S Fuller,excel,bexley_stats_spreadsheets.xlsx,1939-40,41,medium,,31,18,410,722,,,,13.22580645,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_aac1cdb8d08d9a7c,Ray Gray,R Gray,Georges River DCC,Georges River DCC,Historical club summary,excel_1939_40,Summer 1939/40,1939-07-01T00:00:00.0000000+00:00,Historical Excel,excel_aac1cdb8d08d9a7c,Ray Gray,excel,bexley_stats_spreadsheets.xlsx,1939-40,43,medium,,2,,60,,,,,30,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_6a038762ba776b03,K Lewis,K Lewis,Georges River DCC,Georges River DCC,Historical club summary,excel_1939_40,Summer 1939/40,1939-07-01T00:00:00.0000000+00:00,Historical Excel,excel_6a038762ba776b03,K Lewis,excel,bexley_stats_spreadsheets.xlsx,1939-40,45,medium,,3,,45,,,,,15,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_a6287191997a205b,Tom Mooney,T Mooney,Georges River DCC,Georges River DCC,Historical club summary,excel_1939_40,Summer 1939/40,1939-07-01T00:00:00.0000000+00:00,Historical Excel,excel_a6287191997a205b,Tom Mooney,excel,bexley_stats_spreadsheets.xlsx,1939-40,46,medium,,41,12,528,688,,,,12.87804878,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_249c9c8b92d75a42,Keith Perry,K Perry,Georges River DCC,Georges River DCC,Historical club summary,excel_1939_40,Summer 1939/40,1939-07-01T00:00:00.0000000+00:00,Historical Excel,excel_249c9c8b92d75a42,Keith Perry,excel,bexley_stats_spreadsheets.xlsx,1939-40,48,medium,,,,4,,,,,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_69a75aa2003170f4,W Rolph,W Rolph,Georges River DCC,Georges River DCC,Historical club summary,excel_1939_40,Summer 1939/40,1939-07-01T00:00:00.0000000+00:00,Historical Excel,excel_69a75aa2003170f4,W Rolph,excel,bexley_stats_spreadsheets.xlsx,1939-40,51,medium,,16,,208,,,,,13,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_9a5a4f3e11084d80,J Ross,J Ross,Georges River DCC,Georges River DCC,Historical club summary,excel_1939_40,Summer 1939/40,1939-07-01T00:00:00.0000000+00:00,Historical Excel,excel_9a5a4f3e11084d80,J Ross,excel,bexley_stats_spreadsheets.xlsx,1939-40,52,medium,,21,13,161,354,,,,7.666666667,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_782912ee371789a8,Arthur Sommerlad,A Sommerlad,Georges River DCC,Georges River DCC,Historical club summary,excel_1939_40,Summer 1939/40,1939-07-01T00:00:00.0000000+00:00,Historical Excel,excel_782912ee371789a8,Arthur Sommerlad,excel,bexley_stats_spreadsheets.xlsx,1939-40,54,medium,,3,,25,,,,,8.333333333,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_9289e25adae55382,F Townsend,F Townsend,Georges River DCC,Georges River DCC,Historical club summary,excel_1939_40,Summer 1939/40,1939-07-01T00:00:00.0000000+00:00,Historical Excel,excel_9289e25adae55382,F Townsend,excel,bexley_stats_spreadsheets.xlsx,1939-40,55,medium,,1,,22,,,,,22,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_2266dd13c6daf255,F Winspear,F Winspear,Georges River DCC,Georges River DCC,Historical club summary,excel_1939_40,Summer 1939/40,1939-07-01T00:00:00.0000000+00:00,Historical Excel,excel_2266dd13c6daf255,F Winspear,excel,bexley_stats_spreadsheets.xlsx,1939-40,56,medium,,2,,29,,,,,14.5,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_5ef188ba4011e12e,Dave Winspear,D Winspear,Georges River DCC,Georges River DCC,Historical club summary,excel_1939_40,Summer 1939/40,1939-07-01T00:00:00.0000000+00:00,Historical Excel,excel_5ef188ba4011e12e,Dave Winspear,excel,bexley_stats_spreadsheets.xlsx,1939-40,57,medium,,21,1,259,235,,,,12.33333333,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_d842b5b7c588c14c,R Bennett,R Bennett,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_d842b5b7c588c14c,R Bennett,excel,bexley_stats_spreadsheets.xlsx,1940-41,4,medium,,6,,129,,,,,21.5,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_109fee1d942608e8,R Brand,R Brand,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_109fee1d942608e8,R Brand,excel,bexley_stats_spreadsheets.xlsx,1940-41,5,medium,,4,,86,,,,,21.5,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_719fe729d9b6569a,Ren Bullock,R Bullock,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_719fe729d9b6569a,Ren Bullock,excel,bexley_stats_spreadsheets.xlsx,1940-41,6,medium,,32,16,758,948,,,,23.6875,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_ca9dac6e06c4d35b,Bill Edmonds,B Edmonds,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_ca9dac6e06c4d35b,Bill Edmonds,excel,bexley_stats_spreadsheets.xlsx,1940-41,8,medium,,5,,114,,,,,22.8,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_26d7798c26ce1a06,Jack Farthing,J Farthing,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_26d7798c26ce1a06,Jack Farthing,excel,bexley_stats_spreadsheets.xlsx,1940-41,10,medium,,23,,283,372,,,,12.30434783,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_2590e072d799e9c1,R Frost,R Frost,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_2590e072d799e9c1,R Frost,excel,bexley_stats_spreadsheets.xlsx,1940-41,12,medium,,27,8,424,523,,,,15.7037037,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_2d63b3031114f4e5,M Girdler,M Girdler,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_2d63b3031114f4e5,M Girdler,excel,bexley_stats_spreadsheets.xlsx,1940-41,13,medium,,1,,25,,,,,25,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_dd83be997ced6cee,R Johnsen,R Johnsen,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_dd83be997ced6cee,R Johnsen,excel,bexley_stats_spreadsheets.xlsx,1940-41,16,medium,,2,,38,,,,,19,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_994a5a4132efa3f4,H Jolly,H Jolly,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_994a5a4132efa3f4,H Jolly,excel,bexley_stats_spreadsheets.xlsx,1940-41,17,medium,,30,2,446,389,,,,14.86666667,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_d1a3ba08ceb29dea,R Morrison,R Morrison,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_d1a3ba08ceb29dea,R Morrison,excel,bexley_stats_spreadsheets.xlsx,1940-41,19,medium,,1,,15,,,,,15,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_8628911e5ce5982d,W Rolph,W Rolph,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_8628911e5ce5982d,W Rolph,excel,bexley_stats_spreadsheets.xlsx,1940-41,22,medium,,4,,92,,,,,23,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_6c391b439e8a679b,J Ross,J Ross,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_6c391b439e8a679b,J Ross,excel,bexley_stats_spreadsheets.xlsx,1940-41,23,medium,,4,,41,,,,,10.25,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_58b346911cc8b1dc,Arthur Sommerlad,A Sommerlad,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_58b346911cc8b1dc,Arthur Sommerlad,excel,bexley_stats_spreadsheets.xlsx,1940-41,25,medium,,9,,142,,,,,15.77777778,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_faad68cbb80cff45,F Winspear,F Winspear,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_faad68cbb80cff45,F Winspear,excel,bexley_stats_spreadsheets.xlsx,1940-41,26,medium,,18,,263,,,,,14.61111111,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_fcbb7d03eb37ca3b,F Anderson,F Anderson,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_fcbb7d03eb37ca3b,F Anderson,excel,bexley_stats_spreadsheets.xlsx,1940-41,31,medium,,2,,86,,,,,43,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_109fee1d942608e8,R Brand,R Brand,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_109fee1d942608e8,R Brand,excel,bexley_stats_spreadsheets.xlsx,1940-41,32,medium,,26,15,440,640,,,,16.92307692,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_4c1d4a9c4eafa5c7,Percy Eldridge,P Eldridge,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_4c1d4a9c4eafa5c7,Percy Eldridge,excel,bexley_stats_spreadsheets.xlsx,1940-41,33,medium,,20,5,311,394,,,,15.55,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_76e66071d7bdc770,E Fairfax,E Fairfax,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_76e66071d7bdc770,E Fairfax,excel,bexley_stats_spreadsheets.xlsx,1940-41,34,medium,,2,,77,,,,,38.5,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_cebe757886478b24,A Ferguson,A Ferguson,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_cebe757886478b24,A Ferguson,excel,bexley_stats_spreadsheets.xlsx,1940-41,35,medium,,,,81,,,,,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_7e0c6e15e031cff1,I Findlay,I Findlay,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_7e0c6e15e031cff1,I Findlay,excel,bexley_stats_spreadsheets.xlsx,1940-41,36,medium,,2,,33,,,,,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_6f5c16286973e745,Warwick Gietz,W Gietz,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_6f5c16286973e745,Warwick Gietz,excel,bexley_stats_spreadsheets.xlsx,1940-41,37,medium,,8,,108,,,,,13.5,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_dd83be997ced6cee,R Johnsen,R Johnsen,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_dd83be997ced6cee,R Johnsen,excel,bexley_stats_spreadsheets.xlsx,1940-41,40,medium,,8,,201,,,,,25.125,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_b4968d99847dcc3a,Jack Lloyd,J Lloyd,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_b4968d99847dcc3a,Jack Lloyd,excel,bexley_stats_spreadsheets.xlsx,1940-41,41,medium,,,,31,,,,,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_9069e3c7f84ebead,E Mealey,E Mealey,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_9069e3c7f84ebead,E Mealey,excel,bexley_stats_spreadsheets.xlsx,1940-41,42,medium,,3,,102,,,,,34,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_ac60480ba4563d58,Tom Mooney,T Mooney,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_ac60480ba4563d58,Tom Mooney,excel,bexley_stats_spreadsheets.xlsx,1940-41,43,medium,,42,14,565,873,,,,13.45238095,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_d1a3ba08ceb29dea,R Morrison,R Morrison,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_d1a3ba08ceb29dea,R Morrison,excel,bexley_stats_spreadsheets.xlsx,1940-41,44,medium,,26,1,279,297,,,,10.73076923,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_1a6cf219d654893a,Keith Perry,K Perry,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_1a6cf219d654893a,Keith Perry,excel,bexley_stats_spreadsheets.xlsx,1940-41,45,medium,,13,,157,,,,,12.07692308,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_8628911e5ce5982d,W Rolph,W Rolph,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_8628911e5ce5982d,W Rolph,excel,bexley_stats_spreadsheets.xlsx,1940-41,47,medium,,18,,371,,,,,20.61111111,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_5a2197c9f6cce0b0,R Smith,R Smith,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_5a2197c9f6cce0b0,R Smith,excel,bexley_stats_spreadsheets.xlsx,1940-41,49,medium,,1,,27,,,,,27,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_d26e6cd8f57f38ba,J Smith,J Smith,Georges River DCC,Georges River DCC,Historical club summary,excel_1940_41,Summer 1940/41,1940-07-01T00:00:00.0000000+00:00,Historical Excel,excel_d26e6cd8f57f38ba,J Smith,excel,bexley_stats_spreadsheets.xlsx,1940-41,50,medium,,,,36,,,,,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_7221c3b865d79e64,C Austin,C Austin,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_7221c3b865d79e64,C Austin,excel,bexley_stats_spreadsheets.xlsx,1944-45,4,medium,,,,3,,,,,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_14aa6a175cc2ae47,E Bowen,E Bowen,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_14aa6a175cc2ae47,E Bowen,excel,bexley_stats_spreadsheets.xlsx,1944-45,5,medium,,8,,154,,,,,19.25,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_08551267359a481a,Ren Bullock,R Bullock,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_08551267359a481a,Ren Bullock,excel,bexley_stats_spreadsheets.xlsx,1944-45,6,medium,,6,,52,,,,,8.666666667,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_f26e7d59574e5a72,N Davidson,N Davidson,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_f26e7d59574e5a72,N Davidson,excel,bexley_stats_spreadsheets.xlsx,1944-45,7,medium,,8,,187,,,,,23.375,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_bd4db63441f43d71,Bill Edmonds,B Edmonds,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_bd4db63441f43d71,Bill Edmonds,excel,bexley_stats_spreadsheets.xlsx,1944-45,10,medium,,22,13,372,607,,,,16.90909091,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_ac83dfaaf335b909,Jack Farthing,J Farthing,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_ac83dfaaf335b909,Jack Farthing,excel,bexley_stats_spreadsheets.xlsx,1944-45,12,medium,,26,8,324,573,,,,12.46153846,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_13b66542ad789c35,H Ferguson,H Ferguson,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_13b66542ad789c35,H Ferguson,excel,bexley_stats_spreadsheets.xlsx,1944-45,13,medium,,,,8,,,,,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_936c26d839918a81,H Frost,H Frost,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_936c26d839918a81,H Frost,excel,bexley_stats_spreadsheets.xlsx,1944-45,14,medium,,6,,112,,,,,18.66666667,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_2ebdbddc9043499c,J Harvey,J Harvey,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_2ebdbddc9043499c,J Harvey,excel,bexley_stats_spreadsheets.xlsx,1944-45,16,medium,,4,,75,,,,,18.75,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_867d829a9a82d0d2,W Murray,W Murray,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_867d829a9a82d0d2,W Murray,excel,bexley_stats_spreadsheets.xlsx,1944-45,21,medium,,31,1,446,549,,,,14.38709677,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_7221c3b865d79e64,C Austin,C Austin,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_7221c3b865d79e64,C Austin,excel,bexley_stats_spreadsheets.xlsx,1944-45,29,medium,,1,,44,,,,,44,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_7884e9b570cc8f2d,R Bullock,R Bullock,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_7884e9b570cc8f2d,R Bullock,excel,bexley_stats_spreadsheets.xlsx,1944-45,31,medium,,8,,71,,,,,8.875,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_f26e7d59574e5a72,N Davidson,N Davidson,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_f26e7d59574e5a72,N Davidson,excel,bexley_stats_spreadsheets.xlsx,1944-45,33,medium,,5,,80,,,,,16,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_f6e6beafd081b334,H Dawe,H Dawe,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_f6e6beafd081b334,H Dawe,excel,bexley_stats_spreadsheets.xlsx,1944-45,34,medium,,1,,33,,,,,33,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_bd4db63441f43d71,Bill Edmonds,B Edmonds,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_bd4db63441f43d71,Bill Edmonds,excel,bexley_stats_spreadsheets.xlsx,1944-45,36,medium,,5,,124,,,,,24.8,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_8c5b0c2dae38f1ef,Percy Eldridge,P Eldridge,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_8c5b0c2dae38f1ef,Percy Eldridge,excel,bexley_stats_spreadsheets.xlsx,1944-45,37,medium,,2,,77,,,,,38.5,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_3b43ff38da27d56b,R Fox,R Fox,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_3b43ff38da27d56b,R Fox,excel,bexley_stats_spreadsheets.xlsx,1944-45,38,medium,,3,,53,,,,,17.66666667,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_41c62a08d3831f94,J Gardiner,J Gardiner,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_41c62a08d3831f94,J Gardiner,excel,bexley_stats_spreadsheets.xlsx,1944-45,39,medium,,1,,34,,,,,34,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_5bce9419d837dc5a,Ron Lamb,R Lamb,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_5bce9419d837dc5a,Ron Lamb,excel,bexley_stats_spreadsheets.xlsx,1944-45,43,medium,,2,,41,,,,,20.5,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_df80bf19fc558a16,V Lombe,V Lombe,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_df80bf19fc558a16,V Lombe,excel,bexley_stats_spreadsheets.xlsx,1944-45,45,medium,,3,,62,,,,,20.66666667,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_c5f91ed5aa2f702f,A Mckinnery,A Mckinnery,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_c5f91ed5aa2f702f,A Mckinnery,excel,bexley_stats_spreadsheets.xlsx,1944-45,47,medium,,41,6,562,732,,,,13.70731707,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_4094976d1628d53f,A Ridge,A Ridge,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_4094976d1628d53f,A Ridge,excel,bexley_stats_spreadsheets.xlsx,1944-45,49,medium,,9,,228,,,,,25.33333333,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_692c55f7280bd136,R Scanlon,R Scanlon,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_692c55f7280bd136,R Scanlon,excel,bexley_stats_spreadsheets.xlsx,1944-45,51,medium,,49,8,698,909,,,,14.24489796,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_6c0b5a1d3a1cf74d,Arthur Sommerlad,A Sommerlad,Georges River DCC,Georges River DCC,Historical club summary,excel_1944_45,Summer 1944/45,1944-07-01T00:00:00.0000000+00:00,Historical Excel,excel_6c0b5a1d3a1cf74d,Arthur Sommerlad,excel,bexley_stats_spreadsheets.xlsx,1944-45,53,medium,,32,14,523,810,,,,16.34375,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_a63367210dfe7781,R Bullock,R Bullock,Georges River DCC,Georges River DCC,Historical club summary,excel_1946_47,Summer 1946/47,1946-07-01T00:00:00.0000000+00:00,Historical Excel,excel_a63367210dfe7781,R Bullock,excel,bexley_stats_spreadsheets.xlsx,1946-47,4,medium,,23,9,357,540,,,,15.52,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_a410c5b61cce9379,N Davidson,N Davidson,Georges River DCC,Georges River DCC,Historical club summary,excel_1946_47,Summer 1946/47,1946-07-01T00:00:00.0000000+00:00,Historical Excel,excel_a410c5b61cce9379,N Davidson,excel,bexley_stats_spreadsheets.xlsx,1946-47,5,medium,,7,3,105,174,,,,15,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_604a6eefa82b7b4e,E Edmonds,E Edmonds,Georges River DCC,Georges River DCC,Historical club summary,excel_1946_47,Summer 1946/47,1946-07-01T00:00:00.0000000+00:00,Historical Excel,excel_604a6eefa82b7b4e,E Edmonds,excel,bexley_stats_spreadsheets.xlsx,1946-47,6,medium,,4,,63,72,,,,15.75,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_b6bb5c3af9f31f07,J Farthing,J Farthing,Georges River DCC,Georges River DCC,Historical club summary,excel_1946_47,Summer 1946/47,1946-07-01T00:00:00.0000000+00:00,Historical Excel,excel_b6bb5c3af9f31f07,J Farthing,excel,bexley_stats_spreadsheets.xlsx,1946-47,7,medium,,14,3,200,284,,,,14.28,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_c5fdc5b1d84652cd,H Jolly,H Jolly,Georges River DCC,Georges River DCC,Historical club summary,excel_1946_47,Summer 1946/47,1946-07-01T00:00:00.0000000+00:00,Historical Excel,excel_c5fdc5b1d84652cd,H Jolly,excel,bexley_stats_spreadsheets.xlsx,1946-47,10,medium,,36,5,628,637,,,,17.16,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
excel_2f13156bf8c5d11d,R Lamb,R Lamb,Georges River DCC,Georges River DCC,Historical club summary,excel_1946_47,Summer 1946/47,1946-07-01T00:00:00.0000000+00:00,Historical Excel,excel_2f13156bf8c5d11d,R Lamb,excel,bexley_stats_spreadsheets.xlsx,1946-47,12,medium,,,,32,54,,,,,,,,,excel_georges_river_dcc,excel_historical_club_summary,,,
